date,region,prediction_confirmed,prediction_deaths
2020-05-28,SGP,127850,11728
2020-05-29,SGP,130866,12339
2020-05-30,SGP,133686,12927
2020-05-31,SGP,136321,13481
2020-06-01,SGP,138787,13996
2020-06-02,SGP,141117,14461
2020-06-03,SGP,143348,14870
2020-06-04,SGP,145536,15212
2020-06-05,SGP,147748,15480
2020-06-06,SGP,150065,15665
2020-06-07,SGP,152590,15759
2020-06-08,SGP,155439,15759
2020-06-09,SGP,158738,15759
2020-06-10,SGP,162344,15759
2020-06-11,SGP,166577,15759
2020-06-12,SGP,171827,15759
2020-06-13,SGP,178587,15759
2020-06-14,SGP,187154,15759
2020-06-15,SGP,197852,15759
2020-06-16,SGP,210831,15759
2020-06-17,SGP,226332,15786
2020-06-18,SGP,243944,15825
2020-06-19,SGP,263685,15877
2020-06-20,SGP,286221,15959
2020-06-21,SGP,311916,16078
2020-06-22,SGP,341057,16251
2020-06-23,SGP,373899,16489
2020-06-24,SGP,410715,16814
2020-06-25,SGP,451774,17245
2020-06-26,SGP,497249,17799
2020-06-27,SGP,547470,18506
2020-06-28,SGP,602988,19401
2020-06-29,SGP,664166,20514
2020-06-30,SGP,731349,21884
2020-07-01,SGP,804900,23549
2020-07-02,SGP,885190,25552
2020-07-03,SGP,972587,27940
2020-07-04,SGP,1067459,30764
2020-07-05,SGP,1170198,34080
2020-07-06,SGP,1281174,37945
2020-07-07,SGP,1400723,42419
2020-07-08,SGP,1529159,47563
2020-07-09,SGP,1666794,53441
2020-07-10,SGP,1813909,60120
2020-07-11,SGP,1970747,67669
2020-07-12,SGP,2137514,76157
2020-07-13,SGP,2314369,85653
2020-07-14,SGP,2501424,96223
2020-07-15,SGP,2698761,107935
2020-07-16,SGP,2906412,120851
2020-07-17,SGP,3124357,135034
2020-07-18,SGP,3352518,150540
2020-07-19,SGP,3590750,167419
2020-07-20,SGP,3838855,185717
2020-07-21,SGP,4096582,205468
2020-07-22,SGP,4363640,226701
2020-07-23,SGP,4639692,249432
2020-07-24,SGP,4924360,273666
2020-07-25,SGP,5217229,299395
2020-07-26,SGP,5517856,326599
2020-07-27,SGP,5825789,355238
2020-07-28,SGP,5850342,385258
2020-07-29,SGP,5850342,416553
2020-07-30,SGP,5850342,447370
2020-07-31,SGP,5850342,480656
2020-08-01,SGP,5850342,514161
2020-08-02,SGP,5850342,546088
2020-08-03,SGP,5850342,577459
2020-08-04,SGP,5850342,606917
2020-08-05,SGP,5850342,636692
2020-08-06,SGP,5850342,661742
2020-08-07,SGP,5850342,686234
2020-08-08,SGP,5850342,707713
2020-08-09,SGP,5850342,724814
2020-08-10,SGP,5850342,737294
2020-08-11,SGP,5850342,746038
2020-08-12,SGP,5850342,749231
2020-08-13,SGP,5850342,749231
2020-08-14,SGP,5850342,749231
2020-08-15,SGP,5850342,749231
2020-08-16,SGP,5850342,749231
2020-08-17,SGP,5850342,749231
2020-08-18,SGP,5850342,749231
2020-08-19,SGP,5850342,749231
2020-08-20,SGP,5850342,749231
2020-08-21,SGP,5850342,749231
2020-08-22,SGP,5850342,749231
2020-08-23,SGP,5850342,749231
2020-08-24,SGP,5850342,749231
2020-08-25,SGP,5850342,749231
2020-08-26,SGP,5850342,749231
2020-08-27,SGP,5850342,749231
2020-08-28,SGP,5850342,749231
2020-08-29,SGP,5850342,749231
2020-08-30,SGP,5850342,749231
2020-08-31,SGP,5850342,749231
2020-09-01,SGP,5850342,749231
2020-09-02,SGP,5850342,749231
2020-09-03,SGP,5850342,749231
2020-09-04,SGP,5850342,749231
2020-09-05,SGP,5850342,749231
2020-09-06,SGP,5850342,749231
2020-09-07,SGP,5850342,749231
2020-09-08,SGP,5850342,749231
2020-09-09,SGP,5850342,749231
2020-09-10,SGP,5850342,749231
2020-09-11,SGP,5850342,749231
2020-09-12,SGP,5850342,749231
2020-09-13,SGP,5850342,749231
2020-09-14,SGP,5850342,749231
2020-09-15,SGP,5850342,749231
2020-09-16,SGP,5850342,749231
2020-09-17,SGP,5850342,749231
2020-09-18,SGP,5850342,749231
2020-09-19,SGP,5850342,749231
2020-09-20,SGP,5850342,749231
2020-09-21,SGP,5850342,749231
2020-09-22,SGP,5850342,749231
2020-09-23,SGP,5850342,749231
2020-09-24,SGP,5850342,749231
2020-09-25,SGP,5850342,749231
2020-09-26,SGP,5850342,749231
2020-09-27,SGP,5850342,749231
2020-09-28,SGP,5850342,749231
2020-09-29,SGP,5850342,749231
2020-09-30,SGP,5850342,749231
2020-10-01,SGP,5850342,749231
2020-10-02,SGP,5850342,749231
2020-10-03,SGP,5850342,749231
2020-10-04,SGP,5850342,749231
2020-10-05,SGP,5850342,749231
2020-10-06,SGP,5850342,749231
2020-10-07,SGP,5850342,749231
2020-10-08,SGP,5850342,749231
2020-10-09,SGP,5850342,749231
2020-10-10,SGP,5850342,749231
2020-10-11,SGP,5850342,749231
2020-10-12,SGP,5850342,749231
2020-10-13,SGP,5850342,749231
2020-10-14,SGP,5850342,749231
2020-10-15,SGP,5850342,749231
2020-10-16,SGP,5850342,749231
2020-10-17,SGP,5850342,749231
2020-10-18,SGP,5850342,749231
2020-10-19,SGP,5850342,749231
2020-10-20,SGP,5850342,749231
2020-10-21,SGP,5850342,749231
2020-10-22,SGP,5850342,749231
2020-10-23,SGP,5850342,749231
2020-10-24,SGP,5850342,749231
2020-10-25,SGP,5850342,749231
2020-10-26,SGP,5850342,749231
2020-10-27,SGP,5850342,749231
2020-10-28,SGP,5850342,749231
2020-10-29,SGP,5850342,749231
2020-10-30,SGP,5850342,749231
2020-10-31,SGP,5850342,749231
2020-11-01,SGP,5850342,749231
2020-11-02,SGP,5850342,749231
2020-11-03,SGP,5850342,749231
2020-11-04,SGP,5850342,749231
2020-11-05,SGP,5850342,749231
2020-11-06,SGP,5850342,749231
2020-11-07,SGP,5850342,749231
2020-11-08,SGP,5850342,749231
2020-11-09,SGP,5850342,749231
2020-11-10,SGP,5850342,749231
2020-11-11,SGP,5850342,749231
2020-11-12,SGP,5850342,749231
2020-11-13,SGP,5850342,749231
2020-11-14,SGP,5850342,749231
2020-11-15,SGP,5850342,749231
2020-11-16,SGP,5850342,749231
2020-11-17,SGP,5850342,749231
2020-11-18,SGP,5850342,749231
2020-11-19,SGP,5850342,749231
2020-11-20,SGP,5850342,749231
2020-11-21,SGP,5850342,749231
2020-11-22,SGP,5850342,749231
2020-11-23,SGP,5850342,749231
2020-11-24,SGP,5850342,749231
2020-11-25,SGP,5850342,749231
2020-11-26,SGP,5850342,749231
2020-11-27,SGP,5850342,749231
2020-11-28,SGP,5850342,749231
2020-11-29,SGP,5850342,749231
2020-11-30,SGP,5850342,749231
2020-12-01,SGP,5850342,749231
2020-12-02,SGP,5850342,749231
2020-12-03,SGP,5850342,749231
2020-12-04,SGP,5850342,749231
2020-12-05,SGP,5850342,749231
2020-12-06,SGP,5850342,749231
2020-12-07,SGP,5850342,749231
2020-12-08,SGP,5850342,749231
2020-12-09,SGP,5850342,749231
2020-12-10,SGP,5850342,749231
2020-12-11,SGP,5850342,749231
2020-12-12,SGP,5850342,749231
2020-12-13,SGP,5850342,749231
2020-12-14,SGP,5850342,749231
2020-12-15,SGP,5850342,749231
2020-12-16,SGP,5850342,749231
2020-12-17,SGP,5850342,749231
2020-12-18,SGP,5850342,749231
2020-12-19,SGP,5850342,749231
2020-12-20,SGP,5850342,749231
2020-12-21,SGP,5850342,749231
2020-12-22,SGP,5850342,749231
2020-12-23,SGP,5850342,749231
2020-12-24,SGP,5850342,749231
2020-12-25,SGP,5850342,749231
2020-12-26,SGP,5850342,749231
2020-12-27,SGP,5850342,749231
2020-12-28,SGP,5850342,749231
2020-12-29,SGP,5850342,749231
2020-12-30,SGP,5850342,749231
2020-12-31,SGP,5850342,749231
2020-04-19,SVK,1154,13
2020-04-20,SVK,1226,15
2020-04-21,SVK,1314,19
2020-04-22,SVK,1393,23
2020-04-23,SVK,1493,29
2020-04-24,SVK,1566,33
2020-04-25,SVK,1661,39
2020-04-26,SVK,1774,46
2020-04-27,SVK,1880,54
2020-04-28,SVK,1986,63
2020-04-29,SVK,2104,73
2020-04-30,SVK,2216,83
2020-05-01,SVK,2327,94
2020-05-02,SVK,2443,107
2020-05-03,SVK,2573,121
2020-05-04,SVK,2704,135
2020-05-05,SVK,2822,151
2020-05-06,SVK,2945,168
2020-05-07,SVK,3061,186
2020-05-08,SVK,3175,205
2020-05-09,SVK,3287,224
2020-05-10,SVK,3398,245
2020-05-11,SVK,3502,266
2020-05-12,SVK,3596,287
2020-05-13,SVK,3680,309
2020-05-14,SVK,3754,331
2020-05-15,SVK,3819,353
2020-05-16,SVK,3874,375
2020-05-17,SVK,3918,396
2020-05-18,SVK,3948,417
2020-05-19,SVK,3965,436
2020-05-20,SVK,3968,454
2020-05-21,SVK,3968,470
2020-05-22,SVK,3968,484
2020-05-23,SVK,3968,496
2020-05-24,SVK,3968,505
2020-05-25,SVK,3968,511
2020-05-26,SVK,3968,514
2020-05-27,SVK,3968,514
2020-05-28,SVK,3972,514
2020-05-29,SVK,3981,514
2020-05-30,SVK,4007,514
2020-05-31,SVK,4064,514
2020-06-01,SVK,4165,514
2020-06-02,SVK,4320,514
2020-06-03,SVK,4538,514
2020-06-04,SVK,4826,514
2020-06-05,SVK,5184,514
2020-06-06,SVK,5601,514
2020-06-07,SVK,6083,514
2020-06-08,SVK,6648,514
2020-06-09,SVK,7307,515
2020-06-10,SVK,8068,516
2020-06-11,SVK,8938,518
2020-06-12,SVK,9926,521
2020-06-13,SVK,11042,527
2020-06-14,SVK,12292,534
2020-06-15,SVK,13691,545
2020-06-16,SVK,15252,560
2020-06-17,SVK,16990,579
2020-06-18,SVK,18917,605
2020-06-19,SVK,21046,638
2020-06-20,SVK,23391,679
2020-06-21,SVK,25968,730
2020-06-22,SVK,28790,792
2020-06-23,SVK,31872,868
2020-06-24,SVK,35229,959
2020-06-25,SVK,38876,1067
2020-06-26,SVK,42826,1194
2020-06-27,SVK,47093,1342
2020-06-28,SVK,51692,1514
2020-06-29,SVK,56634,1713
2020-06-30,SVK,61931,1940
2020-07-01,SVK,67591,2198
2020-07-02,SVK,73625,2490
2020-07-03,SVK,80039,2819
2020-07-04,SVK,86841,3187
2020-07-05,SVK,94034,3598
2020-07-06,SVK,101619,4052
2020-07-07,SVK,109598,4554
2020-07-08,SVK,117969,5105
2020-07-09,SVK,126725,5707
2020-07-10,SVK,135863,6363
2020-07-11,SVK,145373,7074
2020-07-12,SVK,155244,7841
2020-07-13,SVK,165464,8666
2020-07-14,SVK,176019,9548
2020-07-15,SVK,186891,10489
2020-07-16,SVK,198063,11487
2020-07-17,SVK,209517,12542
2020-07-18,SVK,221235,13651
2020-07-19,SVK,233197,14814
2020-07-20,SVK,245385,16026
2020-07-21,SVK,257784,17285
2020-07-22,SVK,270379,18585
2020-07-23,SVK,283161,19921
2020-07-24,SVK,296124,21288
2020-07-25,SVK,309269,22679
2020-07-26,SVK,322604,24085
2020-07-27,SVK,336146,25500
2020-07-28,SVK,349922,26913
2020-07-29,SVK,363972,28315
2020-07-30,SVK,378351,29695
2020-07-31,SVK,393130,31044
2020-08-01,SVK,408398,32351
2020-08-02,SVK,424264,33603
2020-08-03,SVK,440862,34791
2020-08-04,SVK,458351,35902
2020-08-05,SVK,476916,36927
2020-08-06,SVK,496775,37857
2020-08-07,SVK,518177,38681
2020-08-08,SVK,541406,39394
2020-08-09,SVK,566784,39989
2020-08-10,SVK,594673,40462
2020-08-11,SVK,625477,40814
2020-08-12,SVK,659641,41046
2020-08-13,SVK,697659,41163
2020-08-14,SVK,740069,41175
2020-08-15,SVK,787457,41175
2020-08-16,SVK,840214,41175
2020-08-17,SVK,899160,41175
2020-08-18,SVK,965232,41175
2020-08-19,SVK,1039453,41231
2020-08-20,SVK,1122493,41378
2020-08-21,SVK,1215188,41675
2020-08-22,SVK,1318212,42197
2020-08-23,SVK,1432452,43025
2020-08-24,SVK,1558370,44201
2020-08-25,SVK,1696922,45803
2020-08-26,SVK,1849578,47931
2020-08-27,SVK,2017585,50697
2020-08-28,SVK,2201719,54210
2020-08-29,SVK,2402742,58597
2020-08-30,SVK,2621597,63989
2020-08-31,SVK,2859072,70513
2020-09-01,SVK,3116029,78316
2020-09-02,SVK,3393528,87558
2020-09-03,SVK,3692587,98409
2020-09-04,SVK,4013853,111039
2020-09-05,SVK,4357851,125621
2020-09-06,SVK,4725070,142331
2020-09-07,SVK,5115950,161349
2020-09-08,SVK,5459642,182856
2020-09-09,SVK,5459642,207029
2020-09-10,SVK,5459642,233596
2020-09-11,SVK,5459642,261415
2020-09-12,SVK,5459642,294010
2020-09-13,SVK,5459642,328229
2020-09-14,SVK,5459642,362670
2020-09-15,SVK,5459642,398672
2020-09-16,SVK,5459642,435296
2020-09-17,SVK,5459642,474476
2020-09-18,SVK,5459642,511112
2020-09-19,SVK,5459642,550452
2020-09-20,SVK,5459642,588978
2020-09-21,SVK,5459642,625460
2020-09-22,SVK,5459642,660080
2020-09-23,SVK,5459642,693643
2020-09-24,SVK,5459642,724026
2020-09-25,SVK,5459642,751503
2020-09-26,SVK,5459642,774784
2020-09-27,SVK,5459642,794704
2020-09-28,SVK,5459642,808741
2020-09-29,SVK,5459642,816860
2020-09-30,SVK,5459642,819509
2020-10-01,SVK,5459642,819509
2020-10-02,SVK,5459642,819509
2020-10-03,SVK,5459642,819509
2020-10-04,SVK,5459642,819509
2020-10-05,SVK,5459642,819509
2020-10-06,SVK,5459642,819509
2020-10-07,SVK,5459642,819509
2020-10-08,SVK,5459642,819509
2020-10-09,SVK,5459642,819509
2020-10-10,SVK,5459642,819509
2020-10-11,SVK,5459642,819509
2020-10-12,SVK,5459642,819509
2020-10-13,SVK,5459642,819509
2020-10-14,SVK,5459642,819509
2020-10-15,SVK,5459642,819509
2020-10-16,SVK,5459642,819509
2020-10-17,SVK,5459642,819509
2020-10-18,SVK,5459642,819509
2020-10-19,SVK,5459642,819509
2020-10-20,SVK,5459642,819509
2020-10-21,SVK,5459642,819509
2020-10-22,SVK,5459642,819509
2020-10-23,SVK,5459642,819509
2020-10-24,SVK,5459642,819509
2020-10-25,SVK,5459642,819509
2020-10-26,SVK,5459642,819509
2020-10-27,SVK,5459642,819509
2020-10-28,SVK,5459642,819509
2020-10-29,SVK,5459642,819509
2020-10-30,SVK,5459642,819509
2020-10-31,SVK,5459642,819509
2020-11-01,SVK,5459642,819509
2020-11-02,SVK,5459642,819509
2020-11-03,SVK,5459642,819509
2020-11-04,SVK,5459642,819509
2020-11-05,SVK,5459642,819509
2020-11-06,SVK,5459642,819509
2020-11-07,SVK,5459642,819509
2020-11-08,SVK,5459642,819509
2020-11-09,SVK,5459642,819509
2020-11-10,SVK,5459642,819509
2020-11-11,SVK,5459642,819509
2020-11-12,SVK,5459642,819509
2020-11-13,SVK,5459642,819509
2020-11-14,SVK,5459642,819509
2020-11-15,SVK,5459642,819509
2020-11-16,SVK,5459642,819509
2020-11-17,SVK,5459642,819509
2020-11-18,SVK,5459642,819509
2020-11-19,SVK,5459642,819509
2020-11-20,SVK,5459642,819509
2020-11-21,SVK,5459642,819509
2020-11-22,SVK,5459642,819509
2020-11-23,SVK,5459642,819509
2020-11-24,SVK,5459642,819509
2020-11-25,SVK,5459642,819509
2020-11-26,SVK,5459642,819509
2020-11-27,SVK,5459642,819509
2020-11-28,SVK,5459642,819509
2020-11-29,SVK,5459642,819509
2020-11-30,SVK,5459642,819509
2020-12-01,SVK,5459642,819509
2020-12-02,SVK,5459642,819509
2020-12-03,SVK,5459642,819509
2020-12-04,SVK,5459642,819509
2020-12-05,SVK,5459642,819509
2020-12-06,SVK,5459642,819509
2020-12-07,SVK,5459642,819509
2020-12-08,SVK,5459642,819509
2020-12-09,SVK,5459642,819509
2020-12-10,SVK,5459642,819509
2020-12-11,SVK,5459642,819509
2020-12-12,SVK,5459642,819509
2020-12-13,SVK,5459642,819509
2020-12-14,SVK,5459642,819509
2020-12-15,SVK,5459642,819509
2020-12-16,SVK,5459642,819509
2020-12-17,SVK,5459642,819509
2020-12-18,SVK,5459642,819509
2020-12-19,SVK,5459642,819509
2020-12-20,SVK,5459642,819509
2020-12-21,SVK,5459642,819509
2020-12-22,SVK,5459642,819509
2020-12-23,SVK,5459642,819509
2020-12-24,SVK,5459642,819509
2020-12-25,SVK,5459642,819509
2020-12-26,SVK,5459642,819509
2020-12-27,SVK,5459642,819509
2020-12-28,SVK,5459642,819509
2020-12-29,SVK,5459642,819509
2020-12-30,SVK,5459642,819509
2020-12-31,SVK,5459642,819509
2020-04-19,VNM,268,0
2020-04-20,VNM,269,0
2020-04-21,VNM,271,0
2020-04-22,VNM,272,0
2020-04-23,VNM,273,1
2020-04-24,VNM,275,1
2020-04-25,VNM,277,2
2020-04-26,VNM,280,3
2020-04-27,VNM,283,4
2020-04-28,VNM,287,5
2020-04-29,VNM,291,6
2020-04-30,VNM,295,7
2020-05-01,VNM,299,9
2020-05-02,VNM,303,11
2020-05-03,VNM,307,13
2020-05-04,VNM,311,16
2020-05-05,VNM,314,18
2020-05-06,VNM,316,21
2020-05-07,VNM,317,24
2020-05-08,VNM,317,27
2020-05-09,VNM,317,30
2020-05-10,VNM,317,33
2020-05-11,VNM,317,37
2020-05-12,VNM,317,41
2020-05-13,VNM,317,44
2020-05-14,VNM,317,48
2020-05-15,VNM,317,52
2020-05-16,VNM,317,55
2020-05-17,VNM,317,59
2020-05-18,VNM,317,62
2020-05-19,VNM,317,66
2020-05-20,VNM,317,69
2020-05-21,VNM,317,71
2020-05-22,VNM,317,74
2020-05-23,VNM,317,76
2020-05-24,VNM,318,77
2020-05-25,VNM,320,78
2020-05-26,VNM,325,78
2020-05-27,VNM,333,78
2020-05-28,VNM,344,78
2020-05-29,VNM,358,78
2020-05-30,VNM,378,78
2020-05-31,VNM,406,78
2020-06-01,VNM,444,78
2020-06-02,VNM,495,78
2020-06-03,VNM,562,78
2020-06-04,VNM,644,78
2020-06-05,VNM,742,79
2020-06-06,VNM,856,79
2020-06-07,VNM,986,79
2020-06-08,VNM,1136,80
2020-06-09,VNM,1309,81
2020-06-10,VNM,1506,82
2020-06-11,VNM,1730,84
2020-06-12,VNM,1982,86
2020-06-13,VNM,2265,89
2020-06-14,VNM,2580,93
2020-06-15,VNM,2929,98
2020-06-16,VNM,3317,105
2020-06-17,VNM,3746,113
2020-06-18,VNM,4218,123
2020-06-19,VNM,4736,135
2020-06-20,VNM,5304,149
2020-06-21,VNM,5923,166
2020-06-22,VNM,6597,187
2020-06-23,VNM,7328,211
2020-06-24,VNM,8119,239
2020-06-25,VNM,8973,271
2020-06-26,VNM,9892,308
2020-06-27,VNM,10878,350
2020-06-28,VNM,11935,399
2020-06-29,VNM,13062,453
2020-06-30,VNM,14264,514
2020-07-01,VNM,15539,583
2020-07-02,VNM,16891,659
2020-07-03,VNM,18319,743
2020-07-04,VNM,19825,836
2020-07-05,VNM,21407,939
2020-07-06,VNM,23067,1050
2020-07-07,VNM,24802,1172
2020-07-08,VNM,26613,1304
2020-07-09,VNM,28498,1447
2020-07-10,VNM,30455,1600
2020-07-11,VNM,32483,1765
2020-07-12,VNM,34578,1940
2020-07-13,VNM,36738,2126
2020-07-14,VNM,38962,2324
2020-07-15,VNM,41245,2531
2020-07-16,VNM,43585,2750
2020-07-17,VNM,45981,2978
2020-07-18,VNM,48428,3215
2020-07-19,VNM,50927,3460
2020-07-20,VNM,53476,3714
2020-07-21,VNM,56075,3973
2020-07-22,VNM,58724,4239
2020-07-23,VNM,61426,4508
2020-07-24,VNM,64184,4780
2020-07-25,VNM,67006,5054
2020-07-26,VNM,69898,5327
2020-07-27,VNM,72871,5598
2020-07-28,VNM,75940,5865
2020-07-29,VNM,79120,6126
2020-07-30,VNM,82434,6379
2020-07-31,VNM,85905,6622
2020-08-01,VNM,89563,6854
2020-08-02,VNM,93444,7072
2020-08-03,VNM,97587,7276
2020-08-04,VNM,102038,7462
2020-08-05,VNM,106850,7631
2020-08-06,VNM,112083,7781
2020-08-07,VNM,117803,7912
2020-08-08,VNM,124084,8023
2020-08-09,VNM,131009,8115
2020-08-10,VNM,138668,8188
2020-08-11,VNM,147161,8246
2020-08-12,VNM,156596,8289
2020-08-13,VNM,167090,8322
2020-08-14,VNM,178768,8349
2020-08-15,VNM,191766,8376
2020-08-16,VNM,206227,8409
2020-08-17,VNM,222305,8456
2020-08-18,VNM,240159,8526
2020-08-19,VNM,259958,8631
2020-08-20,VNM,281878,8783
2020-08-21,VNM,306101,8996
2020-08-22,VNM,332815,9287
2020-08-23,VNM,362211,9672
2020-08-24,VNM,394485,10171
2020-08-25,VNM,429833,10806
2020-08-26,VNM,468453,11600
2020-08-27,VNM,510540,12578
2020-08-28,VNM,556287,13768
2020-08-29,VNM,605880,15197
2020-08-30,VNM,659498,16897
2020-08-31,VNM,717310,18899
2020-09-01,VNM,779474,21236
2020-09-02,VNM,846131,23945
2020-09-03,VNM,917406,27059
2020-09-04,VNM,993404,30616
2020-09-05,VNM,1074206,34651
2020-09-06,VNM,1159870,39202
2020-09-07,VNM,1250427,44305
2020-09-08,VNM,1345876,49995
2020-09-09,VNM,1446186,56306
2020-09-10,VNM,1551294,63271
2020-09-11,VNM,1661101,70918
2020-09-12,VNM,1775474,79274
2020-09-13,VNM,1894243,88363
2020-09-14,VNM,2017203,98201
2020-09-15,VNM,2144117,108803
2020-09-16,VNM,2274713,120175
2020-09-17,VNM,2408691,132318
2020-09-18,VNM,2545724,145224
2020-09-19,VNM,2685467,158879
2020-09-20,VNM,2827556,173258
2020-09-21,VNM,2971623,188329
2020-09-22,VNM,3117301,204046
2020-09-23,VNM,3264234,220357
2020-09-24,VNM,3412091,237194
2020-09-25,VNM,3560578,254483
2020-09-26,VNM,3709455,272132
2020-09-27,VNM,3858550,290043
2020-09-28,VNM,4007784,308102
2020-09-29,VNM,4157184,326186
2020-09-30,VNM,4306912,344160
2020-10-01,VNM,4457288,361880
2020-10-02,VNM,4608815,379192
2020-10-03,VNM,4762207,395935
2020-10-04,VNM,4918419,411941
2020-10-05,VNM,5078679,427038
2020-10-06,VNM,5244518,441053
2020-10-07,VNM,5417805,453815
2020-10-08,VNM,5600779,465155
2020-10-09,VNM,5796084,474914
2020-10-10,VNM,6006803,482944
2020-10-11,VNM,6236493,489114
2020-10-12,VNM,6489213,493315
2020-10-13,VNM,6769561,495462
2020-10-14,VNM,7082700,495506
2020-10-15,VNM,7434386,495506
2020-10-16,VNM,7824638,495506
2020-10-17,VNM,8263477,495506
2020-10-18,VNM,8762488,495506
2020-10-19,VNM,9335551,495506
2020-10-20,VNM,9992276,495506
2020-10-21,VNM,10742982,495790
2020-10-22,VNM,11593370,497381
2020-10-23,VNM,12549948,501085
2020-10-24,VNM,13609675,506925
2020-10-25,VNM,14779061,515409
2020-10-26,VNM,16079270,527376
2020-10-27,VNM,17524093,543478
2020-10-28,VNM,19125863,564804
2020-10-29,VNM,20894422,592498
2020-10-30,VNM,22839371,627820
2020-10-31,VNM,24965818,671735
2020-11-01,VNM,27281386,725490
2020-11-02,VNM,29801360,790605
2020-11-03,VNM,32541312,868669
2020-11-04,VNM,35511650,961373
2020-11-05,VNM,38722200,1070497
2020-11-06,VNM,42181155,1197824
2020-11-07,VNM,45895179,1345142
2020-11-08,VNM,49871501,1514373
2020-11-09,VNM,54118507,1707578
2020-11-10,VNM,58644116,1926854
2020-11-11,VNM,63452870,2174253
2020-11-12,VNM,68547807,2451829
2020-11-13,VNM,73930167,2761535
2020-11-14,VNM,79599843,3105294
2020-11-15,VNM,85555554,3484977
2020-11-16,VNM,91794827,3902381
2020-11-17,VNM,97338579,4359143
2020-11-18,VNM,97338579,4856561
2020-11-19,VNM,97338579,5389530
2020-11-20,VNM,97338579,5936577
2020-11-21,VNM,97338579,6553433
2020-11-22,VNM,97338579,7188376
2020-11-23,VNM,97338579,7816686
2020-11-24,VNM,97338579,8458813
2020-11-25,VNM,97338579,9096472
2020-11-26,VNM,97338579,9761267
2020-11-27,VNM,97338579,10367292
2020-11-28,VNM,97338579,10998200
2020-11-29,VNM,97338579,11596159
2020-11-30,VNM,97338579,12139998
2020-12-01,VNM,97338579,12630719
2020-12-02,VNM,97338579,13080644
2020-12-03,VNM,97338579,13454258
2020-12-04,VNM,97338579,13755589
2020-12-05,VNM,97338579,13962652
2020-12-06,VNM,97338579,14089237
2020-12-07,VNM,97338579,14094717
2020-12-08,VNM,97338579,14094717
2020-12-09,VNM,97338579,14094717
2020-12-10,VNM,97338579,14094717
2020-12-11,VNM,97338579,14094717
2020-12-12,VNM,97338579,14094717
2020-12-13,VNM,97338579,14094717
2020-12-14,VNM,97338579,14094717
2020-12-15,VNM,97338579,14094717
2020-12-16,VNM,97338579,14094717
2020-12-17,VNM,97338579,14094717
2020-12-18,VNM,97338579,14094717
2020-12-19,VNM,97338579,14094717
2020-12-20,VNM,97338579,14094717
2020-12-21,VNM,97338579,14094717
2020-12-22,VNM,97338579,14094717
2020-12-23,VNM,97338579,14094717
2020-12-24,VNM,97338579,14094717
2020-12-25,VNM,97338579,14094717
2020-12-26,VNM,97338579,14094717
2020-12-27,VNM,97338579,14094717
2020-12-28,VNM,97338579,14094717
2020-12-29,VNM,97338579,14094717
2020-12-30,VNM,97338579,14094717
2020-12-31,VNM,97338579,14094717
2020-04-19,SVN,1351,74
2020-04-20,SVN,1360,77
2020-04-21,SVN,1386,82
2020-04-22,SVN,1423,86
2020-04-23,SVN,1478,92
2020-04-24,SVN,1503,96
2020-04-25,SVN,1548,103
2020-04-26,SVN,1589,108
2020-04-27,SVN,1613,113
2020-04-28,SVN,1657,120
2020-04-29,SVN,1707,125
2020-04-30,SVN,1760,132
2020-05-01,SVN,1808,137
2020-05-02,SVN,1858,144
2020-05-03,SVN,1911,149
2020-05-04,SVN,1965,155
2020-05-05,SVN,2022,160
2020-05-06,SVN,2093,165
2020-05-07,SVN,2164,170
2020-05-08,SVN,2240,175
2020-05-09,SVN,2323,179
2020-05-10,SVN,2414,183
2020-05-11,SVN,2515,186
2020-05-12,SVN,2628,189
2020-05-13,SVN,2757,191
2020-05-14,SVN,2898,193
2020-05-15,SVN,3057,194
2020-05-16,SVN,3234,195
2020-05-17,SVN,3435,195
2020-05-18,SVN,3661,195
2020-05-19,SVN,3915,195
2020-05-20,SVN,4201,195
2020-05-21,SVN,4522,195
2020-05-22,SVN,4880,196
2020-05-23,SVN,5282,196
2020-05-24,SVN,5732,198
2020-05-25,SVN,6233,200
2020-05-26,SVN,6790,204
2020-05-27,SVN,7407,210
2020-05-28,SVN,8089,217
2020-05-29,SVN,8841,227
2020-05-30,SVN,9668,241
2020-05-31,SVN,10576,258
2020-06-01,SVN,11570,279
2020-06-02,SVN,12654,305
2020-06-03,SVN,13832,337
2020-06-04,SVN,15110,376
2020-06-05,SVN,16492,421
2020-06-06,SVN,17983,475
2020-06-07,SVN,19587,537
2020-06-08,SVN,21306,609
2020-06-09,SVN,23144,692
2020-06-10,SVN,25104,786
2020-06-11,SVN,27187,893
2020-06-12,SVN,29394,1013
2020-06-13,SVN,31728,1148
2020-06-14,SVN,34186,1297
2020-06-15,SVN,36768,1463
2020-06-16,SVN,39473,1646
2020-06-17,SVN,42297,1847
2020-06-18,SVN,45238,2065
2020-06-19,SVN,48290,2303
2020-06-20,SVN,51448,2559
2020-06-21,SVN,54707,2835
2020-06-22,SVN,58059,3131
2020-06-23,SVN,61497,3446
2020-06-24,SVN,65011,3781
2020-06-25,SVN,68595,4135
2020-06-26,SVN,72238,4506
2020-06-27,SVN,75932,4895
2020-06-28,SVN,79667,5300
2020-06-29,SVN,83436,5720
2020-06-30,SVN,87229,6153
2020-07-01,SVN,91042,6596
2020-07-02,SVN,94868,7048
2020-07-03,SVN,98704,7506
